FID,VolcanoNumber,VolcanoName,ExplosivityIndexMax,StartDate,StartDateYear,StartDateMonth,StartDateDay,EndDate,EndDateYear,EndDateMonth,EndDateDay,ContinuingEruption,LatitudeDecimal,LongitudeDecimal,GeoLocation,Activity_ID
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7162,285040,Shikotsu,0,19810227,1981,2,27,,,,,False,42.688,141.38,POINT (141.38 42.688),18633
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7161,285050,Tokachidake,1,20040225,2004,2,25,20040419,2004,4,19,False,43.418,142.686,POINT (142.686 43.418),18661
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7160,285050,Tokachidake,1,19610814,1961,8,14,19610814,1961,8,14,False,43.418,142.686,POINT (142.686 43.418),18657
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-715f,285050,Tokachidake,3,19620629,1962,6,29,19620916,1962,9,16,False,43.418,142.686,POINT (142.686 43.418),18658
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-715e,285050,Tokachidake,1,19850619,1985,6,19,19850622,1985,6,22,False,43.418,142.686,POINT (142.686 43.418),18659
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-715d,285050,Tokachidake,2,19881210,1988,12,10,19890516,1989,5,16,False,43.418,142.686,POINT (142.686 43.418),18660
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-715c,285070,Akan,1,19981109,1998,11,9,19981109,1998,11,9,False,43.384,144.013,POINT (144.013 43.384),18703
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-715b,285070,Akan,1,20060321,2006,3,21,20060321,2006,3,21,False,43.384,144.013,POINT (144.013 43.384),18704
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-715a,285070,Akan,1,20081118,2008,11,18,20081128,2008,11,28,False,43.384,144.013,POINT (144.013 43.384),18707
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7159,285070,Akan,1,19640618,1964,6,18,19640704,1964,7,4,False,43.384,144.013,POINT (144.013 43.384),18697
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7158,285070,Akan,1,19650515,1965,5,15,19650515,1965,5,15,False,43.384,144.013,POINT (144.013 43.384),18698
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7157,285070,Akan,1,19660615,1966,6,15,19660615,1966,6,15,False,43.384,144.013,POINT (144.013 43.384),18699
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7156,285070,Akan,1,19840501,1984,5,1,19840501,1984,5,1,False,43.384,144.013,POINT (144.013 43.384),18700
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7155,285070,Akan,1,19880105,1988,1,5,19880218,1988,2,18,False,43.384,144.013,POINT (144.013 43.384),18701
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7154,285070,Akan,1,19961121,1996,11,21,19961121,1996,11,21,False,43.384,144.013,POINT (144.013 43.384),18702
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7153,285070,Akan,1,19600916,1960,9,16,19600916,1960,9,16,False,43.384,144.013,POINT (144.013 43.384),18695
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7152,285070,Akan,1,19620428,1962,4,28,19620428,1962,4,28,False,43.384,144.013,POINT (144.013 43.384),18696
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7151,290030,Chachadake [Tiatia],4,19730714,1973,7,14,19730728,1973,7,28,False,44.353,146.252,POINT (146.252 44.353),18740
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7150,290030,Chachadake [Tiatia],2,19780720,1978,7,20,,,,,False,44.353,146.252,POINT (146.252 44.353),18742
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-714f,290030,Chachadake [Tiatia],2,19810610,1981,6,10,19810625,1981,6,25,False,44.353,146.252,POINT (146.252 44.353),18743
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-714e,290070,Etorofu-Yakeyama [Grozny Group],1,19680216,1968,2,16,19680216,1968,2,16,False,45.012,147.871,POINT (147.871 45.012),18750
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-714d,290070,Etorofu-Yakeyama [Grozny Group],1,19700702,1970,7,2,,,,,False,45.012,147.871,POINT (147.871 45.012),18751
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-714c,290070,Etorofu-Yakeyama [Grozny Group],1,19730116,1973,1,16,19730116,1973,1,16,False,45.012,147.871,POINT (147.871 45.012),18752
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-714b,290070,Etorofu-Yakeyama [Grozny Group],2,19730516,1973,5,16,19730517,1973,5,17,False,45.012,147.871,POINT (147.871 45.012),18753
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-714a,290070,Etorofu-Yakeyama [Grozny Group],2,19890503,1989,5,3,19890805,1989,8,5,False,45.012,147.871,POINT (147.871 45.012),18754
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7149,290070,Etorofu-Yakeyama [Grozny Group],2,20120816,2012,8,16,20120825,2012,8,25,False,45.012,147.871,POINT (147.871 45.012),20761
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7148,290070,Etorofu-Yakeyama [Grozny Group],2,20130216,2013,2,16,20130404,2013,4,4,False,45.012,147.871,POINT (147.871 45.012),20762
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7147,290100,Moyorodake [Medvezhia],1,19991007,1999,10,7,19991013,1999,10,13,False,45.389,148.838,POINT (148.838 45.389),18765
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7146,290120,Kolokol Group,3,19700216,1970,2,16,19700316,1970,3,16,False,46.042,150.083,POINT (150.083 46.042),18773
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7145,290120,Kolokol Group,1,19730725,1973,7,25,19730726,1973,7,26,False,46.042,150.083,POINT (150.083 46.042),18774
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7144,290150,Chirpoi,2,19601020,1960,10,20,,,,,False,46.532,150.871,POINT (150.871 46.532),18784
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7143,290150,Chirpoi,2,19821122,1982,11,22,,,,,False,46.532,150.871,POINT (150.871 46.532),18785
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7142,290150,Chirpoi,0,20121111,2012,11,11,20161018,2016,10,18,False,46.532,150.871,POINT (150.871 46.532),20756
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7141,290160,Unnamed,0,19720429,1972,4,29,19720430,1972,4,30,False,46.47,151.28,POINT (151.28 46.47),18786
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7140,290200,Ketoi,2,19600927,1960,9,27,,,,,False,47.35,152.475,POINT (152.475 47.35),18795
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-713f,290240,Sarychev Peak,1,19860901,1986,9,1,,,,,False,48.092,153.2,POINT (153.2 48.092),18817
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-713e,290240,Sarychev Peak,1,19890113,1989,1,13,19890114,1989,1,14,False,48.092,153.2,POINT (153.2 48.092),18818
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-713d,290240,Sarychev Peak,4,20090611,2009,6,11,20090716,2009,7,16,False,48.092,153.2,POINT (153.2 48.092),18819
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-713c,290240,Sarychev Peak,3,19600830,1960,8,30,19600830,1960,8,30,False,48.092,153.2,POINT (153.2 48.092),18814
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-713b,290240,Sarychev Peak,2,19651209,1965,12,9,19651209,1965,12,9,False,48.092,153.2,POINT (153.2 48.092),18815
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-713a,290240,Sarychev Peak,2,19760923,1976,9,23,19761002,1976,10,2,False,48.092,153.2,POINT (153.2 48.092),18816
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7139,290260,Chirinkotan,2,19790416,1979,4,16,19801010,1980,10,10,False,48.98,153.48,POINT (153.48 48.98),18828
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7138,290260,Chirinkotan,1,19861011,1986,10,11,19861012,1986,10,12,False,48.98,153.48,POINT (153.48 48.98),18829
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7137,290260,Chirinkotan,2,20040720,2004,7,20,20040720,2004,7,20,False,48.98,153.48,POINT (153.48 48.98),18830
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7136,290260,Chirinkotan,1,20130611,2013,6,11,20140601,2014,6,1,False,48.98,153.48,POINT (153.48 48.98),20757
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7135,290260,Chirinkotan,3,20161129,2016,11,29,20170407,2017,4,7,False,48.98,153.48,POINT (153.48 48.98),22175
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7134,290260,Chirinkotan,2,20141121,2014,11,21,20150810,2015,8,10,False,48.98,153.48,POINT (153.48 48.98),22223
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7133,290270,Ekarma,1,19800524,1980,5,24,,,,,False,48.958,153.93,POINT (153.93 48.958),18832
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7132,290270,Ekarma,2,20100630,2010,6,30,20100810,2010,8,10,False,48.958,153.93,POINT (153.93 48.958),18833
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7131,290360,Chikurachki,1,19610502,1961,5,2,19610810,1961,8,10,False,50.324,155.461,POINT (155.461 50.324),18850
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7130,290360,Chikurachki,2,19640201,1964,2,1,19640216,1964,2,16,False,50.324,155.461,POINT (155.461 50.324),18851
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-712f,290360,Chikurachki,3,20150216,2015,2,16,20150218,2015,2,18,False,50.324,155.461,POINT (155.461 50.324),20990
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-712e,290360,Chikurachki,2,20160329,2016,3,29,20160331,2016,3,31,False,50.324,155.461,POINT (155.461 50.324),22127
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-712d,290360,Chikurachki,2,20160727,2016,7,27,20160818,2016,8,18,False,50.324,155.461,POINT (155.461 50.324),22153
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-712c,290360,Chikurachki,2,20070304,2007,3,4,20070418,2007,4,18,False,50.324,155.461,POINT (155.461 50.324),18858
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-712b,290360,Chikurachki,2,20070819,2007,8,19,20071101,2007,11,1,False,50.324,155.461,POINT (155.461 50.324),18859
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-712a,290360,Chikurachki,2,20080729,2008,7,29,20080808,2008,8,8,False,50.324,155.461,POINT (155.461 50.324),18860
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7129,290360,Chikurachki,2,19670906,1967,9,6,19670920,1967,9,20,False,50.324,155.461,POINT (155.461 50.324),18852
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7128,290360,Chikurachki,2,19730810,1973,8,10,19730928,1973,9,28,False,50.324,155.461,POINT (155.461 50.324),18853
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7127,290360,Chikurachki,4,19861118,1986,11,18,19861207,1986,12,7,False,50.324,155.461,POINT (155.461 50.324),18854
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7126,290360,Chikurachki,2,20020125,2002,1,25,20020422,2002,4,22,False,50.324,155.461,POINT (155.461 50.324),18855
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7125,290360,Chikurachki,2,20030417,2003,4,17,20030703,2003,7,3,False,50.324,155.461,POINT (155.461 50.324),18856
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7124,290360,Chikurachki,1,20050312,2005,3,12,20050407,2005,4,7,False,50.324,155.461,POINT (155.461 50.324),18857
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7123,290380,Ebeko,2,20161020,2016,10,20,20180316,2018,3,16,True,50.686,156.014,POINT (156.014 50.686),22176
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7122,290380,Ebeko,2,19890202,1989,2,2,19900415,1990,4,15,False,50.686,156.014,POINT (156.014 50.686),18875
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7121,290380,Ebeko,1,19910116,1991,1,16,19910116,1991,1,16,False,50.686,156.014,POINT (156.014 50.686),18876
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7120,290380,Ebeko,2,20050129,2005,1,29,20050216,2005,2,16,False,50.686,156.014,POINT (156.014 50.686),18877
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-711f,290380,Ebeko,1,20090211,2009,2,11,20090713,2009,7,13,False,50.686,156.014,POINT (156.014 50.686),18878
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-711e,290380,Ebeko,1,20100702,2010,7,2,20100709,2010,7,9,False,50.686,156.014,POINT (156.014 50.686),18879
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-711d,290380,Ebeko,1,19630308,1963,3,8,19640702,1964,7,2,False,50.686,156.014,POINT (156.014 50.686),18869
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-711c,290380,Ebeko,1,19650816,1965,8,16,19650816,1965,8,16,False,50.686,156.014,POINT (156.014 50.686),18870
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-711b,290380,Ebeko,1,19670116,1967,1,16,19670416,1967,4,16,False,50.686,156.014,POINT (156.014 50.686),18871
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-711a,290380,Ebeko,1,19690216,1969,2,16,19690216,1969,2,16,False,50.686,156.014,POINT (156.014 50.686),18872
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7119,290380,Ebeko,1,19871014,1987,10,14,19880116,1988,1,16,False,50.686,156.014,POINT (156.014 50.686),18874
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7118,290390,Alaid,3,19720618,1972,6,18,19720911,1972,9,11,False,50.861,155.565,POINT (155.565 50.861),18885
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7117,290390,Alaid,1,20150929,2015,9,29,20160811,2016,8,11,False,50.861,155.565,POINT (155.565 50.861),21096
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7116,290390,Alaid,2,20121005,2012,10,5,20121212,2012,12,12,False,50.861,155.565,POINT (155.565 50.861),20750
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7115,290390,Alaid,4,19810427,1981,4,27,19810605,1981,6,5,False,50.861,155.565,POINT (155.565 50.861),18887
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7114,290390,Alaid,2,19811125,1981,11,25,,,,,False,50.861,155.565,POINT (155.565 50.861),18888
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7113,290390,Alaid,2,19820329,1982,3,29,19820329,1982,3,29,False,50.861,155.565,POINT (155.565 50.861),18889
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7112,290390,Alaid,2,19860525,1986,5,25,19860528,1986,5,28,False,50.861,155.565,POINT (155.565 50.861),18890
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7111,290390,Alaid,2,19961203,1996,12,3,,,,,False,50.861,155.565,POINT (155.565 50.861),18891
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7110,300010,Kambalny,3,20170324,2017,3,24,20170410,2017,4,10,False,51.306,156.875,POINT (156.875 51.306),22198
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-710f,300060,Mutnovsky,2,19601216,1960,12,16,19610116,1961,1,16,False,52.449,158.196,POINT (158.196 52.449),18971
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-710e,300060,Mutnovsky,2,20000317,2000,3,17,20000317,2000,3,17,False,52.449,158.196,POINT (158.196 52.449),18972
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-710d,300060,Mutnovsky,1,20000630,2000,6,30,20000630,2000,6,30,False,52.449,158.196,POINT (158.196 52.449),18973
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-710c,300070,Gorely,2,19840804,1984,8,4,19860921,1986,9,21,False,52.559,158.03,POINT (158.03 52.559),19025
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-710b,300070,Gorely,1,20100606,2010,6,6,20100622,2010,6,22,False,52.559,158.03,POINT (158.03 52.559),19026
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-710a,300070,Gorely,2,19610116,1961,1,16,,,,,False,52.559,158.03,POINT (158.03 52.559),19023
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7109,300070,Gorely,3,19800615,1980,6,15,19810703,1981,7,3,False,52.559,158.03,POINT (158.03 52.559),19024
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7108,300090,Koryaksky,2,20081223,2008,12,23,20090827,2009,8,27,False,53.321,158.712,POINT (158.712 53.321),19045
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7107,300100,Avachinsky,2,19910113,1991,1,13,19910130,1991,1,30,False,53.256,158.836,POINT (158.836 53.256),19103
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7106,300100,Avachinsky,1,20011005,2001,10,5,20011005,2001,10,5,False,53.256,158.836,POINT (158.836 53.256),19104
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7105,300125,Akademia Nauk,3,19960102,1996,1,2,19960103,1996,1,3,False,53.98,159.45,POINT (159.45 53.98),19125
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7104,300120,Zhupanovsky,3,20131023,2013,10,23,20131026,2013,10,26,False,53.589,159.15,POINT (159.15 53.589),20907
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7103,300120,Zhupanovsky,3,20140606,2014,6,6,20160324,2016,3,24,False,53.589,159.15,POINT (159.15 53.589),20908
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7102,300120,Zhupanovsky,2,20161120,2016,11,20,20161120,2016,11,20,False,53.589,159.15,POINT (159.15 53.589),22177
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7101,300130,Karymsky,3,19700511,1970,5,11,19821011,1982,10,11,False,54.049,159.443,POINT (159.443 54.049),19184
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7100,300130,Karymsky,3,19960102,1996,1,2,20001220,2000,12,20,False,54.049,159.443,POINT (159.443 54.049),19186
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ff,300130,Karymsky,3,20011115,2001,11,15,20160401,2016,4,1,False,54.049,159.443,POINT (159.443 54.049),19187
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70fe,300130,Karymsky,2,20161005,2016,10,5,20161008,2016,10,8,False,54.049,159.443,POINT (159.443 54.049),22178
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70fd,300130,Karymsky,3,19600416,1960,4,16,19641216,1964,12,16,False,54.049,159.443,POINT (159.443 54.049),19181
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70fc,300130,Karymsky,3,19650515,1965,5,15,19670216,1967,2,16,False,54.049,159.443,POINT (159.443 54.049),19182
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70fb,300130,Karymsky,1,19671116,1967,11,16,19671116,1967,11,16,False,54.049,159.443,POINT (159.443 54.049),19183
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70fa,300230,Kizimen,3,20101111,2010,11,11,20130913,2013,9,13,False,55.131,160.32,POINT (160.32 55.131),19264
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f9,300240,Tolbachik,4,20121127,2012,11,27,20130905,2013,9,5,False,55.832,160.326,POINT (160.326 55.832),20825
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f8,300240,Tolbachik,2,19670316,1967,3,16,19670516,1967,5,16,False,55.832,160.326,POINT (160.326 55.832),19317
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f7,300240,Tolbachik,2,19671016,1967,10,16,19671116,1967,11,16,False,55.832,160.326,POINT (160.326 55.832),19318
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f6,300240,Tolbachik,1,19680702,1968,7,2,19690702,1969,7,2,False,55.832,160.326,POINT (160.326 55.832),19319
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f5,300240,Tolbachik,1,19700116,1970,1,16,19700416,1970,4,16,False,55.832,160.326,POINT (160.326 55.832),19320
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f4,300240,Tolbachik,2,19700916,1970,9,16,19701201,1970,12,1,False,55.832,160.326,POINT (160.326 55.832),19321
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f3,300240,Tolbachik,4,19750628,1975,6,28,19761210,1976,12,10,False,55.832,160.326,POINT (160.326 55.832),19323
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f2,300240,Tolbachik,2,19590702,1959,7,2,19600702,1960,7,2,False,55.832,160.326,POINT (160.326 55.832),19311
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f1,300240,Tolbachik,2,19610324,1961,3,24,19620216,1962,2,16,False,55.832,160.326,POINT (160.326 55.832),19312
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70f0,300240,Tolbachik,1,19620816,1962,8,16,19630702,1963,7,2,False,55.832,160.326,POINT (160.326 55.832),19313
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ef,300240,Tolbachik,2,19640316,1964,3,16,19640424,1964,4,24,False,55.832,160.326,POINT (160.326 55.832),19314
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ee,300240,Tolbachik,1,19650702,1965,7,2,,,,,False,55.832,160.326,POINT (160.326 55.832),19315
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ed,300240,Tolbachik,2,19660415,1966,4,15,,,,,False,55.832,160.326,POINT (160.326 55.832),19316
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ec,300250,Bezymianny,2,19600413,1960,4,13,19600414,1960,4,14,False,55.972,160.595,POINT (160.595 55.972),13999
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70eb,300250,Bezymianny,3,19610325,1961,3,25,19610326,1961,3,26,False,55.972,160.595,POINT (160.595 55.972),19143
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ea,300250,Bezymianny,3,20100521,2010,5,21,20180118,2018,1,18,True,55.972,160.595,POINT (160.595 55.972),19388
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e9,300250,Bezymianny,3,20040114,2004,1,14,20050216,2005,2,16,False,55.972,160.595,POINT (160.595 55.972),19382
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e8,300250,Bezymianny,2,20051129,2005,11,29,20051201,2005,12,1,False,55.972,160.595,POINT (160.595 55.972),19383
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e7,300250,Bezymianny,3,20060416,2006,4,16,20061229,2006,12,29,False,55.972,160.595,POINT (160.595 55.972),19384
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e6,300250,Bezymianny,3,20070510,2007,5,10,20071224,2007,12,24,False,55.972,160.595,POINT (160.595 55.972),19385
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e5,300250,Bezymianny,3,20080711,2008,7,11,20080823,2008,8,23,False,55.972,160.595,POINT (160.595 55.972),19386
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e4,300250,Bezymianny,3,20091217,2009,12,17,20100216,2010,2,16,False,55.972,160.595,POINT (160.595 55.972),19387
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e3,300250,Bezymianny,2,20000314,2000,3,14,20000326,2000,3,26,False,55.972,160.595,POINT (160.595 55.972),19376
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e2,300250,Bezymianny,2,20000718,2000,7,18,20001104,2000,11,4,False,55.972,160.595,POINT (160.595 55.972),19377
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e1,300250,Bezymianny,3,20010723,2001,7,23,20010810,2001,8,10,False,55.972,160.595,POINT (160.595 55.972),19378
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70e0,300250,Bezymianny,2,20011210,2001,12,10,20020106,2002,1,6,False,55.972,160.595,POINT (160.595 55.972),19379
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70df,300250,Bezymianny,2,20021225,2002,12,25,20021228,2002,12,28,False,55.972,160.595,POINT (160.595 55.972),19380
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70de,300250,Bezymianny,3,20030726,2003,7,26,20030801,2003,8,1,False,55.972,160.595,POINT (160.595 55.972),19381
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70dd,300250,Bezymianny,3,19950916,1995,9,16,19951008,1995,10,8,False,55.972,160.595,POINT (160.595 55.972),19370
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70dc,300250,Bezymianny,0,19960723,1996,7,23,19960901,1996,9,1,False,55.972,160.595,POINT (160.595 55.972),19371
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70db,300250,Bezymianny,3,19970508,1997,5,8,19970516,1997,5,16,False,55.972,160.595,POINT (160.595 55.972),19372
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70da,300250,Bezymianny,3,19971205,1997,12,5,19971206,1997,12,6,False,55.972,160.595,POINT (160.595 55.972),19373
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d9,300250,Bezymianny,0,19980620,1998,6,20,19980622,1998,6,22,False,55.972,160.595,POINT (160.595 55.972),19374
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d8,300250,Bezymianny,2,19990225,1999,2,25,19990225,1999,2,25,False,55.972,160.595,POINT (160.595 55.972),19375
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d7,300250,Bezymianny,3,19861205,1986,12,5,19880726,1988,7,26,False,55.972,160.595,POINT (160.595 55.972),19364
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d6,300250,Bezymianny,2,19890801,1989,8,1,19890804,1989,8,4,False,55.972,160.595,POINT (160.595 55.972),19365
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d5,300250,Bezymianny,3,19900129,1990,1,29,19911129,1991,11,29,False,55.972,160.595,POINT (160.595 55.972),19366
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d4,300250,Bezymianny,2,19920312,1992,3,12,19920612,1992,6,12,False,55.972,160.595,POINT (160.595 55.972),19367
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d3,300250,Bezymianny,3,19931021,1993,10,21,19940204,1994,2,4,False,55.972,160.595,POINT (160.595 55.972),19368
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d2,300250,Bezymianny,2,19940707,1994,7,7,19941005,1994,10,5,False,55.972,160.595,POINT (160.595 55.972),19369
